Date,MSFT,AMZN,KO,MA,COST,LUV,XOM,TSLA
2023-05-03,304.4,103.65,63.65,374.9,490.06,30.79,107.93,160.61
2023-05-04,305.41,104.0,63.72,376.12,490.34,29.29,106.04,161.2
2023-05-05,310.65,105.655,64.02,384.66,499.06,29.66,108.68,170.06
2023-05-08,308.65,105.83,63.92,385.51,499.06,29.59,109.11,171.79
2023-05-09,307.0,106.62,63.39,382.94,500.79,29.63,109.14,169.15
2023-05-10,312.31,110.19,63.5,382.54,499.66,29.24,107.74,168.54
2023-05-11,310.11,112.18,63.86,383.39,501.89,28.97,105.79,172.08
2023-05-12,308.97,110.26,64.11,381.92,504.07,28.63,105.78,167.98
2023-05-15,309.46,111.2,63.94,383.41,502.04,29.05,105.07,166.35
2023-05-16,311.74,113.4,63.22,380.24,496.15,28.54,102.52,166.52
2023-05-17,314.0,115.5,63.15,387.0,495.0,29.88,104.82,173.86
2023-05-18,318.52,118.15,62.8,392.02,498.1,29.96,105.77,176.89
2023-05-19,318.34,116.25,62.83,385.57,496.52,29.48,106.26,180.14
2023-05-22,321.18,115.01,61.51,384.53,491.87,29.32,104.97,188.87
2023-05-23,315.26,114.99,61.4,373.75,484.87,29.48,106.4,185.77
2023-05-24,313.85,116.75,60.88,368.5,482.76,28.94,107.59,182.9
2023-05-25,325.92,115.0,60.41,370.04,486.55,29.24,105.66,184.47
2023-05-26,332.89,120.11,60.26,374.37,507.26,29.65,104.97,193.17
2023-05-30,331.21,121.66,59.78,367.5,508.03,29.8,104.04,201.16
2023-05-31,328.39,120.58,59.66,365.02,511.56,29.87,102.18,203.93
2023-06-01,332.58,122.77,60.0,370.88,512.6,29.11,103.36,207.52
2023-06-02,335.4,124.25,61.16,373.73,512.59,30.07,105.76,213.97
2023-06-05,335.94,125.3,60.75,370.52,518.25,30.0,105.29,217.61
2023-06-06,333.68,126.61,60.31,379.96,516.26,30.39,106.15,221.31
2023-06-07,323.38,121.23,60.22,371.39,511.23,30.79,108.53,224.57
2023-06-08,325.26,124.25,60.37,367.59,520.09,30.59,108.19,234.86
2023-06-09,326.79,123.43,60.47,369.22,517.28,30.62,107.39,244.4
2023-06-12,331.85,126.57,60.21,375.31,520.97,31.46,106.42,249.83
2023-06-13,334.29,126.66,60.45,371.38,522.02,32.45,106.44,258.71
2023-06-14,337.34,126.42,60.86,374.76,527.2,33.57,105.16,256.79
2023-06-15,348.1,127.11,61.23,379.04,529.18,33.97,105.89,255.9
2023-06-16,342.33,125.49,61.67,376.53,523.65,34.25,105.13,260.54
2023-06-20,338.05,125.78,61.26,374.62,519.7,34.47,102.72,274.45
2023-06-21,333.56,124.83,61.43,376.14,519.62,34.35,103.87,259.46
2023-06-22,339.71,130.15,61.85,377.8,524.2,34.28,103.3,264.61
2023-06-23,335.02,129.33,61.2,379.81,524.44,33.93,102.4,256.6
2023-06-26,328.6,127.33,61.22,377.42,523.42,34.0,104.29,241.05
2023-06-27,334.57,129.18,61.09,381.79,530.33,35.25,104.55,250.21
2023-06-28,335.85,129.04,60.52,380.23,532.8,35.47,105.4,256.24
2023-06-29,335.05,127.9,60.02,387.67,531.69,35.95,106.7,257.5
2023-06-30,340.54,130.36,60.22,393.3,538.38,36.21,107.25,261.77
2023-07-03,337.99,130.22,60.58,393.96,541.04,37.04,107.46,279.82
2023-07-05,338.15,130.38,61.03,394.73,541.13,37.22,106.91,282.48
2023-07-06,341.27,128.36,60.56,393.14,537.37,37.1,102.92,276.54
2023-07-07,337.22,129.78,59.76,388.68,525.05,37.59,103.16,274.43
2023-07-10,331.83,127.13,59.31,392.16,527.01,38.41,104.69,269.61
2023-07-11,332.47,128.78,59.52,397.8,529.64,39.18,105.97,269.79
2023-07-12,337.2,130.8,59.84,400.69,538.0,38.55,106.49,271.99
2023-07-13,342.66,134.3,60.35,400.56,538.45,37.04,104.54,277.9
2023-07-14,345.24,134.68,60.9,402.51,546.7,36.36,100.94,281.38
2023-07-17,345.73,133.56,60.81,402.2,552.96,36.27,101.38,290.38
2023-07-18,359.49,132.83,60.57,398.16,553.59,36.74,100.92,293.34
2023-07-19,355.08,135.36,61.64,398.27,554.11,37.35,101.62,291.26
2023-07-20,346.87,129.96,62.39,398.06,556.96,37.08,103.41,262.9
2023-07-21,343.77,130.0,62.44,397.49,557.86,37.25,103.89,260.02
2023-07-24,345.11,128.8,62.46,404.79,563.93,37.2,105.52,269.06
2023-07-25,350.98,129.13,62.25,401.28,565.19,35.53,105.68,265.28
2023-07-26,337.77,128.15,63.05,402.41,566.17,36.26,105.09,264.35
2023-07-27,330.72,128.25,62.44,394.5,561.83,33.02,105.42,255.71
2023-07-28,338.37,132.21,62.48,392.96,563.32,33.7,104.16,266.44
2023-07-31,335.92,133.68,61.93,394.28,560.67,34.16,107.24,267.43
2023-08-01,336.34,131.69,61.77,397.07,555.47,33.43,106.62,261.07
2023-08-02,327.5,128.21,61.96,390.02,552.35,33.37,105.29,254.11
2023-08-03,326.66,128.91,61.64,393.01,557.69,32.26,107.12,259.32
2023-08-04,327.78,139.57,60.71,391.35,552.04,32.73,107.42,253.86
2023-08-07,330.11,142.22,61.19,396.87,558.41,32.97,107.2,251.45
2023-08-08,326.05,139.94,60.92,393.19,556.12,33.74,107.73,249.7
2023-08-09,322.23,137.85,61.06,393.67,559.7,33.63,109.56,242.19
2023-08-10,322.93,138.56,60.92,397.14,561.49,33.84,110.12,245.34
2023-08-11,321.01,138.41,61.17,394.98,562.96,33.7,111.83,242.65
2023-08-14,324.04,140.57,60.88,398.58,561.47,33.53,111.92,239.76
2023-08-15,321.86,137.67,60.47,394.45,558.51,33.12,108.16,232.96
2023-08-16,320.4,135.07,60.48,394.37,559.05,32.92,106.34,225.6
2023-08-17,316.88,133.98,60.61,392.62,547.11,32.23,108.4,219.22
2023-08-18,316.48,133.22,60.95,392.17,544.94,32.15,110.04,215.49
2023-08-21,321.88,134.68,60.43,393.2,543.21,31.92,108.71,231.28
2023-08-22,322.46,134.25,60.06,397.84,538.37,31.5,108.1,233.19
2023-08-23,327.0,135.52,60.27,401.06,540.86,31.57,107.15,236.86
2023-08-24,319.97,131.84,60.11,397.67,531.71,31.22,106.35,230.04
2023-08-25,322.98,133.26,60.39,402.89,534.01,31.22,108.25,238.59
2023-08-28,323.7,133.14,60.56,407.44,536.19,31.09,109.16,238.82
2023-08-29,328.41,134.91,60.5,411.65,542.77,31.81,109.81,257.18
2023-08-30,328.79,135.07,60.47,413.91,542.26,31.63,110.88,256.9
2023-08-31,327.76,138.01,59.83,412.64,549.28,31.6,111.19,258.08
2023-09-01,328.66,138.12,59.31,415.57,544.25,31.42,113.52,245.01
2023-09-05,333.55,137.27,58.82,411.5,544.73,30.77,113.53,256.49
2023-09-06,332.88,135.36,58.78,413.18,546.69,29.97,114.51,251.92
2023-09-07,329.91,137.85,58.33,414.62,548.62,29.43,113.95,251.49
2023-09-08,334.27,138.23,58.33,414.84,551.19,29.53,115.61,248.5
2023-09-11,337.94,143.1,58.88,416.69,558.78,29.41,114.16,273.58
2023-09-12,331.77,141.23,58.3,416.27,558.79,29.28,117.49,267.48
2023-09-13,336.06,144.85,58.44,416.3,559.76,28.79,116.44,271.3
2023-09-14,338.7,144.72,58.46,413.34,564.77,28.94,118.52,276.04
2023-09-15,330.22,140.39,57.94,414.31,556.36,29.69,116.7,274.39
2023-09-18,329.06,139.98,58.3,417.13,562.72,29.08,117.64,265.28
2023-09-19,328.65,137.63,58.18,413.53,564.35,28.91,117.33,266.5
2023-09-20,320.77,135.29,58.44,410.52,563.83,28.52,116.4,262.59
2023-09-21,319.53,129.33,57.54,403.36,555.08,28.28,114.76,255.7
2023-09-22,317.01,129.12,57.6,402.22,558.59,28.05,114.94,244.88
2023-09-25,317.54,131.27,57.0,402.49,558.62,27.5,116.23,246.99
2023-09-26,312.14,125.98,56.53,395.38,552.96,26.56,116.41,244.12
2023-09-27,312.79,125.98,55.95,395.48,563.53,26.81,120.2,240.5
2023-09-28,313.64,125.98,55.81,399.44,568.63,27.22,119.47,246.38
2023-09-29,315.75,127.12,55.98,395.91,564.96,27.07,117.58,250.22
2023-10-02,321.8,129.46,55.48,395.85,571.31,27.19,115.63,251.6
2023-10-03,313.39,124.72,54.88,391.06,565.04,26.81,115.83,246.53
2023-10-04,318.955,127.0,55.04,393.76,571.8,27.2,111.5,261.16
2023-10-05,319.36,125.96,52.38,394.2,569.52,27.32,108.99,260.05
2023-10-06,327.26,127.96,53.14,397.97,557.53,27.08,107.17,260.53
2023-10-09,329.82,128.26,52.88,394.74,558.97,26.5,110.92,259.67
2023-10-10,328.39,129.48,54.03,400.37,562.09,26.65,110.45,263.62
2023-10-11,332.42,131.83,53.71,399.81,565.52,26.2,106.49,262.99
2023-10-12,331.16,132.33,52.81,399.9,563.78,25.45,106.47,258.87
2023-10-13,327.73,129.79,52.89,398.03,566.84,25.37,109.87,251.12
2023-10-16,332.64,132.55,53.43,401.16,572.24,25.61,109.95,253.92
2023-10-17,332.06,131.47,54.07,401.77,574.34,25.79,111.39,254.85
2023-10-18,330.11,128.13,54.05,393.21,574.64,24.7,112.95,242.68
2023-10-19,331.32,128.4,54.35,387.87,565.63,24.37,113.02,220.11
2023-10-20,326.67,125.17,54.57,384.41,552.93,24.2,111.08,211.99
2023-10-23,329.32,126.56,54.08,383.67,552.29,24.29,109.45,212.08
2023-10-24,330.53,128.56,55.64,386.91,551.84,23.9,108.39,216.52
2023-10-25,340.67,121.39,56.12,386.31,549.99,23.6,108.59,212.42
2023-10-26,327.89,119.57,55.78,364.59,547.6,23.39,107.6,205.76
2023-10-27,329.81,127.74,55.24,364.08,543.03,22.34,105.55,207.3
2023-10-30,337.31,132.71,56.15,372.42,554.88,22.51,105.88,197.36
2023-10-31,338.11,133.09,56.49,376.35,552.44,22.23,105.85,200.84
2023-11-01,346.07,137.0,56.44,377.82,556.8,22.23,105.64,205.66
2023-11-02,348.32,138.07,57.09,382.69,555.97,23.16,109.11,218.51
2023-11-03,352.8,138.6,56.74,386.05,560.9,23.7,107.78,219.96
2023-11-06,356.53,139.74,56.97,386.16,569.82,23.53,105.87,219.27
2023-11-07,360.53,142.71,57.18,388.87,571.27,23.56,104.21,222.18
2023-11-08,363.2,142.08,57.09,389.7,567.38,23.99,102.93,222.11
2023-11-09,360.69,140.6,56.66,387.96,563.27,23.35,102.96,209.98
2023-11-10,369.67,143.56,56.72,394.38,577.12,23.16,103.75,214.65
2023-11-13,366.68,142.59,56.93,394.35,578.23,23.09,104.84,223.71
2023-11-14,370.27,145.8,57.1,397.65,590.8,24.3,104.29,237.41
2023-11-15,369.67,143.2,57.21,396.83,596.78,24.94,103.66,242.84
2023-11-16,376.17,142.83,57.15,397.1,578.58,24.29,102.46,233.59
2023-11-17,369.85,145.18,57.26,400.3,577.15,24.81,104.96,234.3
2023-11-20,377.44,146.13,57.4,404.4,580.8,25.13,104.5,235.6
2023-11-21,373.07,143.9,58.03,408.95,584.3,24.63,104.46,241.2
2023-11-22,377.85,146.71,58.42,410.33,589.08,24.71,104.01,234.21
2023-11-24,377.43,146.74,58.57,412.5,591.36,24.87,104.57,235.45
2023-11-27,378.61,147.73,58.46,408.97,594.9,24.44,103.96,236.08
2023-11-28,382.7,147.03,58.58,409.01,594.0,24.82,103.9,246.72
2023-11-29,378.85,146.32,58.23,409.82,587.86,25.33,102.34,244.14
2023-11-30,378.91,146.09,58.44,413.83,592.74,25.57,102.74,240.08
2023-12-01,374.51,147.03,58.64,414.36,596.25,26.69,102.99,238.83
2023-12-04,369.14,144.84,58.57,408.23,599.08,27.3,102.43,235.58
2023-12-05,372.52,146.88,58.66,408.69,605.35,27.17,100.44,238.72
2023-12-06,368.8,144.52,58.6,410.38,607.43,27.99,99.11,239.37
2023-12-07,370.95,146.88,58.74,413.15,610.95,29.16,98.42,242.64
2023-12-08,374.23,147.42,58.61,412.16,610.78,29.07,99.55,243.84
2023-12-11,371.3,145.89,59.04,415.71,623.86,29.34,99.62,239.74
2023-12-12,374.38,147.48,59.42,420.75,629.5,30.31,98.05,237.01
2023-12-13,374.37,148.84,59.93,424.68,642.0,29.15,98.92,239.29
2023-12-14,365.93,147.42,59.04,418.56,630.78,29.76,101.58,251.05
2023-12-15,370.73,149.97,58.6,418.57,658.82,29.01,100.9,253.5
2023-12-18,372.65,154.07,59.02,424.43,681.24,28.97,101.65,252.08
2023-12-19,373.26,153.79,58.83,425.47,677.74,29.52,102.99,257.22
2023-12-20,370.62,152.12,57.61,419.45,661.0,29.07,101.27,247.14
2023-12-21,373.54,153.84,57.99,423.44,665.16,29.6,101.73,254.5
2023-12-22,374.58,153.42,58.32,424.1,671.6,29.5,101.91,252.54
2023-12-26,374.66,153.41,58.56,423.67,674.62,29.15,102.14,256.61
2023-12-27,374.07,153.34,58.71,424.36,666.8,29.21,101.66,261.44
2023-12-28,375.28,153.38,58.75,426.32,663.1,29.38,100.19,253.18
2023-12-29,376.04,151.94,58.93,426.51,660.08,28.88,99.98,248.48
2024-01-02,370.87,149.93,59.82,421.89,650.65,28.48,102.36,248.42
2024-01-03,370.6,148.47,59.96,418.77,644.69,27.31,103.22,238.45
2024-01-04,367.94,144.57,59.76,419.77,648.35,27.93,102.32,237.93
2024-01-05,367.75,145.24,59.67,419.42,656.01,29.15,102.63,237.49
2024-01-08,374.69,149.1,60.11,421.98,661.69,29.12,100.92,240.45
2024-01-09,375.79,151.37,60.0,422.6,667.18,29.32,99.67,234.96
2024-01-10,382.77,153.73,60.2,428.27,672.76,29.71,98.69,233.94
2024-01-11,384.63,155.18,59.81,426.72,673.58,29.84,98.67,227.22
2024-01-12,388.47,154.62,60.39,429.1,683.24,28.57,99.95,218.89
2024-01-16,390.27,153.16,59.99,428.35,681.49,28.72,97.69,219.91
2024-01-17,389.47,151.71,59.99,427.42,684.19,28.11,96.98,215.55
2024-01-18,393.87,153.5,60.16,430.72,687.31,30.03,96.8,211.88
2024-01-19,398.67,155.34,59.83,436.78,694.97,29.99,96.95,212.19
2024-01-22,396.51,154.78,59.57,439.75,692.51,30.16,96.82,208.8
2024-01-23,398.9,156.02,59.85,438.76,687.59,31.11,97.91,209.14
2024-01-24,402.56,156.87,58.91,438.7,686.51,31.11,99.6,207.83
2024-01-25,404.87,157.75,59.16,436.8,679.9,30.39,102.13,182.63
2024-01-26,403.93,159.12,59.37,438.53,686.88,30.09,103.0,183.25
2024-01-29,409.72,161.26,59.73,440.58,694.01,30.21,103.13,190.93
2024-01-30,408.59,159.0,59.9,445.19,700.74,30.19,104.85,191.59
2024-01-31,397.58,155.2,59.49,449.23,694.88,29.89,102.81,187.29
2024-02-01,403.78,159.28,60.98,460.92,704.48,30.18,102.39,188.86
2024-02-02,411.22,171.81,60.54,460.58,709.48,30.37,101.97,187.91
2024-02-05,405.65,170.31,60.04,456.76,711.16,29.75,101.55,181.06
2024-02-06,405.49,169.15,59.94,460.5,710.79,31.03,102.25,185.1
2024-02-07,414.05,170.53,59.99,461.91,719.78,30.74,102.22,187.58
2024-02-08,414.11,169.84,59.83,458.26,724.16,32.33,103.97,189.56
2024-02-09,420.55,174.45,59.56,457.88,723.4,32.49,101.77,193.57
2024-02-12,415.26,172.34,59.7,458.71,722.41,32.79,103.17,188.13
2024-02-13,406.32,168.64,59.35,460.46,714.25,32.53,101.34,184.02
2024-02-14,409.49,170.98,59.29,465.19,722.18,33.75,100.84,188.71
2024-02-15,406.56,169.8,59.4,471.28,724.51,34.21,103.73,200.45
2024-02-16,404.06,169.51,59.39,468.13,723.99,33.93,103.73,199.95
2024-02-20,402.79,167.08,60.7,451.75,725.69,33.86,102.75,193.76
2024-02-21,402.18,168.59,61.24,459.05,723.02,34.54,104.85,194.77
2024-02-22,411.65,174.58,61.15,471.56,734.4,34.24,104.76,197.41
2024-02-23,410.34,174.99,61.2,473.42,737.93,33.78,103.84,191.97
2024-02-26,407.54,174.73,60.71,474.51,745.35,34.15,104.25,199.4
2024-02-27,407.48,173.54,60.34,474.75,744.71,34.52,104.03,199.73
2024-02-28,407.72,173.16,60.4,478.85,747.96,34.47,104.32,202.04
2024-02-29,413.64,176.76,60.02,474.76,743.89,34.27,104.52,201.88
2024-03-01,415.5,178.22,59.53,476.63,749.44,33.96,105.84,202.64
2024-03-04,414.92,177.58,59.81,468.49,759.18,34.11,104.36,188.14
2024-03-05,402.65,174.12,59.52,467.52,759.95,34.41,105.64,180.74
2024-03-06,402.09,173.51,59.55,471.6,773.24,34.56,106.77,176.54
2024-03-07,409.14,176.82,59.44,467.54,785.59,34.83,107.37,178.65
2024-03-08,406.22,175.35,59.52,469.26,725.56,34.26,108.38,175.34
2024-03-11,404.52,171.96,60.24,469.16,714.08,33.78,109.02,177.77
2024-03-12,415.28,175.39,60.5,472.87,736.88,28.76,108.32,177.54
2024-03-13,415.1,176.555,61.12,475.61,734.2,28.28,109.53,169.48
2024-03-14,425.22,178.75,60.5,479.48,731.95,28.11,111.47,162.5
2024-03-15,416.42,174.42,59.88,475.83,725.63,28.35,111.27,163.57
2024-03-18,417.32,174.48,60.13,478.89,731.54,28.01,112.3,173.8
2024-03-19,421.41,175.9,60.23,484.0,732.17,28.17,113.09,171.32
2024-03-20,425.23,178.15,60.75,488.04,740.72,28.84,112.99,175.66
2024-03-21,429.37,178.15,60.47,488.64,742.56,28.68,113.49,172.82
2024-03-22,428.74,178.87,60.49,481.67,734.8,28.45,113.49,170.83
2024-03-25,422.86,179.71,60.4,476.04,730.96,28.51,114.65,172.63
2024-03-26,421.65,178.3,60.54,476.8,730.98,28.41,113.79,177.67
2024-03-27,421.43,179.83,61.03,477.95,732.08,29.27,114.97,179.83
2024-03-28,420.72,180.38,61.18,481.57,732.63,29.19,116.24,175.79
2024-04-01,424.57,180.97,60.68,478.4,721.24,29.18,116.99,175.22
2024-04-02,421.44,180.69,60.15,479.43,711.3,28.33,119.28,166.63
2024-04-03,420.45,182.41,59.83,477.42,705.69,28.03,119.3,168.38
2024-04-04,417.88,180.0,59.3,469.77,704.88,27.97,119.72,171.11
2024-04-05,425.52,185.07,59.51,477.15,713.72,28.34,121.37,164.9
2024-04-08,424.59,185.19,59.27,478.85,711.81,28.65,120.55,172.98
2024-04-09,426.28,185.67,59.72,472.16,718.59,29.05,121.18,176.88
2024-04-10,423.26,185.95,58.92,469.17,722.58,27.96,122.2,171.76
2024-04-11,427.93,189.05,59.05,468.31,732.35,28.52,121.79,174.6
2024-04-12,421.9,186.13,58.28,465.38,731.31,27.54,120.37,171.05
2024-04-15,413.64,183.62,58.14,459.79,718.28,27.84,119.68,161.48
2024-04-16,414.58,183.32,58.06,459.82,715.97,28.05,118.69,157.11
2024-04-17,411.84,181.28,58.51,460.16,715.19,28.78,118.63,155.45
2024-04-18,404.27,179.22,58.91,454.7,711.25,29.06,118.52,149.93
2024-04-19,399.12,174.63,60.17,455.39,709.51,29.38,119.88,147.05
2024-04-22,400.96,177.23,60.55,456.75,715.46,29.73,120.56,142.05
2024-04-23,407.57,179.54,60.64,462.82,722.68,29.46,121.03,144.68
2024-04-24,409.06,176.59,61.55,462.5,723.89,29.3,121.05,162.13
2024-04-25,399.04,173.67,61.74,462.11,721.86,27.26,121.33,170.18
2024-04-26,406.32,179.62,61.74,462.42,729.18,27.03,117.96,168.29
2024-04-29,402.25,180.96,62.04,457.1,726.33,26.84,119.64,194.05
2024-04-30,389.33,175.0,61.77,451.2,722.9,25.94,118.27,183.28
2024-05-01,394.94,179.0,61.93,442.07,722.22,25.67,116.03,179.99
2024-05-02,397.84,184.72,61.99,441.1,732.44,26.41,116.24,180.01
2024-05-03,406.66,186.21,62.17,443.58,743.9,26.15,116.0,181.19
2024-05-06,413.54,188.7,62.35,449.37,756.45,27.42,116.75,184.76
2024-05-07,409.34,188.76,62.62,453.06,771.31,27.0,116.17,177.81
2024-05-08,410.54,188.0,62.85,454.77,763.41,27.18,116.15,174.72
2024-05-09,412.32,189.5,62.88,455.49,779.04,27.28,118.44,171.97
2024-05-10,414.74,187.48,63.26,456.98,787.19,27.36,117.96,168.47
2024-05-13,413.72,186.57,63.58,457.76,775.15,27.98,117.91,171.89
2024-05-14,416.56,187.07,63.1,454.2,777.9,28.13,117.67,177.55
2024-05-15,423.08,185.99,63.13,458.0,787.04,27.77,118.58,173.99
2024-05-16,420.99,183.63,63.32,458.87,793.07,27.98,117.87,174.84
2024-05-17,420.21,184.7,63.03,460.27,795.81,27.86,119.64,177.46
2024-05-20,425.34,183.54,62.57,459.66,793.0,28.2,118.67,174.95
2024-05-21,429.04,183.15,62.91,459.1,800.93,27.97,117.85,186.6
2024-05-22,430.52,183.13,63.0,456.52,801.86,27.88,115.48,180.11
2024-05-23,427.0,181.05,62.09,451.21,796.34,26.65,113.51,173.74
2024-05-24,430.16,180.75,62.0,451.18,809.73,26.84,113.42,179.24
2024-05-28,430.32,182.15,61.82,445.08,813.17,26.52,114.86,176.75
2024-05-29,429.17,182.02,61.7,442.47,806.52,25.51,113.63,176.19
2024-05-30,414.67,179.32,61.97,442.1,815.34,26.11,113.99,178.79
2024-05-31,415.13,176.44,62.93,447.07,809.89,26.84,117.26,178.08
2024-06-03,413.52,178.34,62.93,443.19,815.39,27.69,114.45,176.29
2024-06-04,416.07,179.34,63.94,444.77,827.39,27.8,112.67,174.77
2024-06-05,424.01,181.28,63.92,446.66,834.3,28.46,113.12,175.0
2024-06-06,424.52,185.0,64.15,448.68,842.64,27.85,113.97,177.94
2024-06-07,423.85,184.3,63.91,449.79,845.58,27.75,112.75,177.48
2024-06-10,427.87,187.06,63.59,449.25,848.34,29.7,113.08,173.79
2024-06-11,432.68,187.23,63.55,449.04,849.31,28.05,112.17,170.66
2024-06-12,441.06,186.89,62.88,443.0,847.81,28.44,110.93,177.29
2024-06-13,441.58,183.83,62.99,445.0,845.96,28.41,110.04,182.47
2024-06-14,442.57,183.66,62.55,444.63,855.67,28.38,109.11,178.01
2024-06-17,448.37,184.06,62.62,448.11,867.91,28.77,108.36,187.44
2024-06-18,446.34,182.81,62.63,450.11,870.75,28.43,109.38,184.86
2024-06-20,445.7,186.1,62.18,452.51,862.44,28.06,111.74,181.57
2024-06-21,449.78,189.08,62.77,454.85,848.31,28.36,110.76,183.01
2024-06-24,447.67,185.57,63.97,456.96,848.16,28.49,114.05,182.58
2024-06-25,450.95,186.34,63.84,455.65,855.51,28.51,114.37,187.35
2024-06-26,452.16,193.61,64.05,452.38,856.84,28.45,114.41,196.37
2024-06-27,452.85,197.85,63.91,442.75,850.62,28.47,114.9,197.42
2024-06-28,446.95,193.25,63.65,441.16,849.99,28.61,115.12,197.88
2024-07-01,456.73,197.2,63.28,437.61,845.67,28.11,114.96,209.86
2024-07-02,459.28,200.0,63.15,444.65,859.36,28.29,114.18,231.26
2024-07-03,460.77,197.59,63.33,448.18,862.66,28.58,114.76,246.39
2024-07-05,467.56,200.0,63.76,449.49,885.67,26.94,113.37,251.52
2024-07-08,466.24,199.29,62.96,446.24,880.84,27.35,112.18,252.94
2024-07-09,459.54,199.34,62.69,444.7,886.85,27.47,110.94,262.33
2024-07-10,466.25,199.79,62.83,433.64,884.31,27.63,111.92,263.26
2024-07-11,454.7,195.05,63.1,436.42,846.59,26.97,113.25,241.03
2024-07-12,453.55,194.49,63.7,440.11,842.9,27.53,113.27,248.23
2024-07-15,453.96,192.72,63.41,444.0,848.73,27.71,115.21,252.64
2024-07-16,449.52,193.02,64.27,443.53,850.77,28.71,116.04,256.56
2024-07-17,443.52,187.93,65.21,451.16,846.28,28.32,117.64,248.5
2024-07-18,440.37,183.75,65.19,448.72,839.37,27.41,118.8,249.23
2024-07-19,437.11,183.13,65.29,443.69,838.13,27.18,116.07,239.2
2024-07-22,442.94,182.55,64.77,447.94,847.42,27.66,115.27,251.51
2024-07-23,444.85,186.41,64.96,441.72,852.11,27.18,113.41,246.38
2024-07-24,428.9,180.83,65.81,432.45,830.82,26.61,115.01,215.99
2024-07-25,418.4,179.85,66.07,429.6,815.95,28.08,117.43,220.25
2024-07-26,425.27,182.5,67.05,438.18,817.6,27.23,117.33,219.8
2024-07-29,426.73,183.2,66.83,441.3,815.56,26.31,116.1,232.1
2024-07-30,422.92,181.71,67.68,447.45,810.03,27.04,118.17,222.62
2024-07-31,418.35,186.98,66.74,463.71,822.0,26.94,118.59,232.07
2024-08-01,417.11,184.07,67.96,462.41,816.89,26.36,116.95,216.86
2024-08-02,408.49,167.9,69.33,462.02,822.08,25.05,116.88,207.67
2024-08-05,395.15,161.02,68.1,442.0,801.83,23.7,114.77,198.88
2024-08-06,399.61,161.93,68.05,448.3,816.88,24.34,114.16,200.64
2024-08-07,398.43,162.77,68.46,449.84,810.3,24.32,115.68,191.76
2024-08-08,402.69,165.8,68.73,455.58,839.43,25.22,117.89,198.84
2024-08-09,406.02,166.94,68.68,456.78,854.93,25.33,118.85,200.0
2024-08-12,406.81,166.8,68.17,455.69,863.57,25.38,119.0,197.49
2024-08-13,414.01,170.23,68.46,459.36,864.82,25.42,117.86,207.83
2024-08-14,416.86,170.1,68.58,460.16,862.71,25.38,118.95,201.38
2024-08-15,421.03,177.59,68.65,468.71,877.35,26.54,118.73,214.14
2024-08-16,418.47,177.06,69.18,468.88,870.59,26.33,118.17,216.12
2024-08-19,421.53,178.22,68.98,466.98,872.35,26.73,118.53,222.72
2024-08-20,424.8,178.88,69.38,469.12,876.2,26.52,114.58,221.1
2024-08-21,424.14,180.11,69.57,468.0,881.42,26.58,113.85,223.27
2024-08-22,415.55,176.13,69.33,468.82,877.56,26.93,114.73,210.66
2024-08-23,416.79,177.04,69.79,466.44,879.21,28.18,116.32,220.32
2024-08-26,413.49,175.5,70.84,468.64,892.51,28.2,118.81,213.21
2024-08-27,413.84,173.12,71.5,474.99,908.9,29.11,117.68,209.21
2024-08-28,410.6,170.8,71.75,471.8,888.05,28.68,116.52,205.75
2024-08-29,413.12,172.12,72.05,480.8,886.63,28.74,118.13,206.28
2024-08-30,417.14,178.5,72.47,483.34,892.38,28.92,117.94,214.11
2024-09-03,409.44,176.25,73.01,482.12,878.57,29.58,115.47,210.6
2024-09-04,408.9,173.33,72.56,483.14,890.02,29.51,114.06,219.41
2024-09-05,408.39,177.89,71.17,477.36,885.98,29.81,113.17,230.17
2024-09-06,401.7,171.39,71.14,476.12,876.68,29.7,112.64,210.73
2024-09-09,405.72,175.4,71.85,487.09,896.49,29.73,115.01,216.27
2024-09-10,414.2,179.55,71.55,488.02,894.29,29.25,110.82,226.17
2024-09-11,423.04,184.52,71.08,488.18,900.4,28.81,109.72,228.13
2024-09-12,427.0,187.0,71.23,492.11,915.03,28.87,111.23,229.81
2024-09-13,430.59,186.49,71.41,493.36,916.0,28.68,111.15,230.29
2024-09-16,431.34,184.89,72.1,497.71,907.87,28.54,112.71,226.78
2024-09-17,435.15,186.88,71.8,500.99,897.27,28.44,114.18,227.87
2024-09-18,430.81,186.43,71.75,494.76,892.52,28.9,114.58,227.2
2024-09-19,438.69,189.87,70.62,493.01,900.74,28.94,116.0,243.92
2024-09-20,435.27,191.6,71.64,492.74,906.98,29.04,115.27,238.25
2024-09-23,433.51,193.88,71.73,497.14,917.08,29.63,117.36,250.0
2024-09-24,429.17,193.96,71.33,487.41,901.54,29.75,117.05,254.27
2024-09-25,432.11,192.53,71.45,489.45,908.42,28.39,114.77,257.02
